query_id	reference_rbp_id	blast_present	pident	coverage	evalue	bitscore	raw_blast_score	best_blast_outgroup	outgroup_blast_score	effective_blast_score	tree_distance	raw_phylogeny_score	best_phylogeny_outgroup	outgroup_phylogeny_distance	outgroup_phylogeny_score	effective_phylogeny_score	structure_present	foldseek_evalue	foldseek_bits	alntmscore	qtmscore	ttmscore	rmsd	raw_structural_score	best_structural_outgroup	outgroup_structural_score	effective_structural_score	rbp_score
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_00005e7f|Lactococcus|Bacteriophage_Tuc2009|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	5.16381	0.16223731750329748	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.12661725533441565	yes	0.2511	11.0	0.4323	0.119	0.4289	5.713	0.2189829390734396	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.17745865001767203	0.10263777384067273
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P03744|Enterobacteria|Bacteriophage_T4|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.85452	0.17080819606047976	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13518813389159792	yes	0.197	21.0	0.2679	0.2204	0.191	8.795	0.21098858090862688	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1694642918528593	0.1015827502140432
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	YP_654148.1|Escherichia|Bacteriophage_K1-5|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.02127	0.19915280397190352	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1635327418030217	yes	0.1904	18.0	0.2416	0.1956	0.2033	8.66	0.190983933747412	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1494596446916444	0.10066704332741319
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_0000q0pdk6|Bacillus|Bacteriophage_SPP1|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.70996	0.17513257535954718	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13951251319066535	yes	0.1887	20.0	0.2525	0.218	0.1775	9.304	0.20415993788819875	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.16263564883243117	0.09993238783063882
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	Q775D6|Bordetella|Bacteriophage_BPP-1|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.9558599999999995	0.16790186471810958	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13228180254922775	yes	0.2265	15.0	0.3233	0.1647	0.3149	6.823	0.20490563978013548	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1633813507243679	0.09842299092705412
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P08234|Enterobacteria|Bacteriophage_M1|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.478020000000001	0.18254770884370627	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14692764667482444	yes	0.1996	11.0	0.3405	0.1191	0.3073	6.475	0.18845585284280938	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1469315637870418	0.09550453718352284
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P13332|Enterobacteria|Bacteriophage_T4|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	5.1640500000000005	0.16223100072192795	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.12661093855304612	yes	0.2076	18.0	0.268	0.1979	0.2405	8.583	0.20022029114056142	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.15869600208479384	0.09513113547217907
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	M1EBB2.1|Salmonella|Salmonella_phage_vB_SenM-S16|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	5.16863	0.16211054966824076	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.12649048749935893	yes	0.2066	11.0	0.3494	0.1224	0.3224	6.511	0.19264761283450937	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1511233237787418	0.09207195138633645
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	Q9G0B4|Escherichia|Bacteriophage_AR1|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.794230000000001	0.17258548590580627	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13696542373692444	yes	0.1954	11.0	0.3291	0.1183	0.3025	6.719	0.18379009198082652	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.14226580292505894	0.0911476771042547
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_00004rga|Lactococcus|Bacteriophage_1358|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.86196	0.17059140628731687	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13497134411843503	yes	0.1945	13.0	0.267	0.1424	0.2665	6.979	0.1763657977190124	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.13484150866324482	0.0876794394949067
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P10308|Enterobacteria|Bacteriophage_T3|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.5076	0.18156728883724307	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14594722666836124	yes	0.1284	10.0	0.277	0.109	0.1568	6.663	0.16369943886206448	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.1221751498062969	0.08535686658960907
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P03748|Escherichia|Bacteriophage_T7|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.5762	0.17933359635594132	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14371353418705948	yes	0.1676	13.0	0.2101	0.1439	0.2057	6.898	0.1603028665484933	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.11877857749272572	0.08343981454385516
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P0DTN8|Klebsiella|Bacteriophage_RAD2|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	2.96666	0.25210126403573785	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.21648120186685602	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.054120300466714004
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_00007qlr|Clostridium|Bacteriophage_C._difficile|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.3032	0.18856539447880524	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1529453323099234	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.03823633307748085
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P23207.2|Escherichia|Bacteriophage_T5|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.33427	0.18746707609476085	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.15184701392587902	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.037961753481469754
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P10930|Enterobacteria|Bacteriophage_T4|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.43641	0.18394491953329495	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.14832485736441312	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.03708121434110328
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	pdb_00005yvq|Enterobacteria|Bacteriophage_Mu|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.786630000000001	0.17281215491572813	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1371920927468463	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.034298023186711574
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P07627|Enterobacteria|Bacteriophage_Ox2|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	4.8762	0.17017800619447943	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.1345579440255976	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.0336394860063994
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P07876|Enterobacteria|Bacteriophage_K3|Podo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	5.012270000000001	0.16632652891503538	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.13070646674615355	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.03267661668653839
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	P07875|Enterobacteria|Bacteriophage_T2|Myo|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	5.0677900000000005	0.1648046488095336	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.12918458664065177	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.03229614666016294
query3|bacillus_subtilis|Bacillus_phage_Chedec_11	NP_112089.1|Enterobacteria|Bacteriophage_HK620|Sipho|RBP	no	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_05|Klebsiella_phage_vB_KpnM_KpV477|major_head_protein|YP_009288862.1|OUTGROUP	0.5	0.0	5.20344	0.16120088209122682	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	3.2111100000000006	0.2374670811258789	0.125580819922345	no	NA	NA	NA	NA	NA	NA	0.0	OUTGROUP_CAPSID_01|Escherichia_phage_T4|major_head_protein|NP_049787.1|OUTGROUP	0.20762144527883786	0.0	0.03139520498058625
